Market Segment,Country/Region,Sales,Profit
Manufacturing,Australia,29014.67,11992.86
Manufacturing,Japan,20890.86,10441.32
Finance,Brazil,5914.82,1943.07
Finance,France,41866.49,15452.07
Healthcare,Brazil,34445.21,8378.66
Manufacturing,UK,41597.28,4919.1
Healthcare,Germany,24713.36,12105.28
Healthcare,India,39793.65,5598.15
Education,Germany,40088.25,8361.58
Manufacturing,Australia,17478.52,3458.85
Technology,China,1199.59,288.95
Education,India,43129.58,17247.71
Finance,Japan,10047.03,4639.17
Technology,China,43566.95,11078.68
Healthcare,USA,31296.65,4849.54
Manufacturing,Australia,32102.38,3510.26
Healthcare,Canada,13113.7,1540.28
Healthcare,France,20727.8,7049.05
Healthcare,China,16292.5,3785.5
Manufacturing,Canada,10327.08,1931.48
Technology,France,36500.81,6955.48
Healthcare,Japan,5696.33,573.97
Education,USA,26086.38,4737.48
Healthcare,Australia,27264.41,4482.47
Manufacturing,Brazil,47813.94,17485.51
Healthcare,Canada,43600.21,14764.29
Finance,USA,25092.75,11353.83
Healthcare,India,42364.94,6528.51
Manufacturing,France,39738.31,19669.39
Manufacturing,India,2366.93,529.5
Finance,Brazil,46184.72,13519.04
Finance,Germany,34707.33,10266.58
Technology,India,33925.67,10332.0
Healthcare,France,35960.59,12224.89
Technology,France,12013.33,2116.77
Finance,Japan,2429.45,273.87
Finance,France,12360.33,5371.51
Healthcare,Canada,39934.32,14838.96
Manufacturing,India,30268.44,8761.25
Manufacturing,Germany,18702.65,3261.1
Healthcare,India,12834.44,4808.87
Finance,Australia,40191.75,17879.03
Education,Japan,23435.59,3185.53
Manufacturing,USA,30975.47,4830.2
Manufacturing,Japan,1615.97,225.22
Healthcare,Brazil,22066.67,7075.34
Technology,Germany,1756.29,667.89
Finance,Japan,39583.99,17073.0
Healthcare,Brazil,13213.32,1818.32
Education,China,9189.0,4019.28
Finance,Australia,46393.31,19801.76
Finance,China,1882.38,596.5
Manufacturing,Germany,10693.23,4201.62
Manufacturing,France,12783.74,3412.77
Education,UK,41317.39,4930.76
Education,France,35794.11,13969.03
Technology,France,48403.02,10169.56
Healthcare,Brazil,35048.0,4926.19
Technology,China,12579.63,1934.11
Healthcare,Japan,9174.97,3014.49
Technology,UK,38014.88,9770.79
Manufacturing,France,45144.26,11323.93
Technology,France,45671.97,7556.38
Education,India,38783.74,7948.98
Education,Canada,39923.94,8581.05
Manufacturing,Australia,33456.09,14956.56
Education,China,37055.53,14077.15
Manufacturing,India,6686.42,1578.76
Technology,India,17131.18,5418.6
Education,Canada,23446.84,4278.9
Finance,France,33551.83,12705.86
Finance,Germany,21466.4,7662.69
Finance,UK,19374.9,6871.7
Healthcare,USA,28616.25,7570.67
Healthcare,France,20327.01,5859.67
Finance,Germany,4554.5,558.68
Healthcare,USA,48501.42,10678.6
Manufacturing,Canada,46381.94,17651.08
Finance,UK,2911.43,1337.1
Finance,UK,26930.15,5672.37
Healthcare,India,35925.92,16082.65
Finance,Germany,30883.28,3567.41
Manufacturing,Germany,18315.95,7344.72
Education,France,40360.49,13870.01
Education,China,31122.61,12630.54
Education,France,12707.58,6064.74
Finance,Germany,30950.4,12326.07
Healthcare,Australia,14458.89,2453.5
Technology,Japan,30196.64,14081.67
Finance,Japan,38451.6,15063.3
Technology,UK,15824.66,3250.27
Education,Brazil,14843.57,2722.88
Manufacturing,India,36608.42,13526.18
Technology,Australia,25910.13,6613.13
Finance,UK,7801.23,1443.12
Healthcare,Canada,27739.08,3403.52
Manufacturing,UK,33497.24,14217.57
Healthcare,Brazil,25074.47,5010.06
Healthcare,China,31583.9,3877.14
Education,China,18877.86,3012.72
Manufacturing,Brazil,44012.88,13382.41
Manufacturing,USA,12758.26,5452.7
Manufacturing,India,14785.92,5274.46
Technology,Australia,38909.33,9569.68
Healthcare,India,3835.06,757.57
Technology,India,49381.63,19108.86
Education,India,31821.75,13272.91
Finance,UK,40564.8,4944.54
Finance,France,29613.25,5545.06
Healthcare,India,39530.17,10664.11
Finance,France,22275.78,10640.78
Finance,Canada,29260.38,3409.1
Education,Germany,33434.3,4289.22
Education,France,45194.5,19251.75
Healthcare,Germany,2703.86,904.2
Manufacturing,Brazil,6336.59,1630.87
Education,China,34841.66,14708.78
Education,India,17873.76,8384.54
Technology,India,34208.82,10950.41
Finance,Japan,12159.14,3506.15
Manufacturing,Germany,31784.69,15546.9
Manufacturing,UK,24427.64,5881.35
Healthcare,UK,7023.01,3220.73
Technology,India,46541.93,5308.24
Education,France,39817.7,7822.98
Finance,India,39272.67,13343.18
Education,UK,35149.33,17000.74
Manufacturing,Canada,2046.06,1022.09
Technology,China,25726.49,6289.14
Manufacturing,India,37797.07,7572.86
Education,Brazil,11620.7,2794.45
Education,Canada,31147.88,8639.65
Manufacturing,France,46544.66,15774.34
Education,France,37893.66,18524.72
Manufacturing,UK,27834.32,13893.85
Manufacturing,India,16186.29,7739.85
Education,China,32190.38,12474.53
Manufacturing,USA,36005.79,16659.89
Education,India,32250.74,10360.3
Manufacturing,UK,38015.52,6960.26
Education,Canada,14683.11,2228.13
Education,China,25882.74,5202.04
Technology,UK,27884.91,8520.19
Healthcare,Germany,5404.37,2070.94
Education,USA,9650.68,2254.64
Healthcare,Australia,16024.51,3688.85
Manufacturing,Germany,3340.05,938.64
Technology,Canada,12446.57,3195.25
Manufacturing,Canada,26585.68,5860.23
Manufacturing,Japan,27545.5,5052.18
Education,Brazil,13221.93,2238.27
Manufacturing,Germany,47377.92,5051.66
Education,Australia,23891.16,4152.78
Technology,Canada,32226.54,15562.11
Manufacturing,USA,2487.76,476.35
Education,China,20559.93,6658.81
Healthcare,Germany,27563.31,11559.03
Healthcare,Canada,16300.46,5468.47
Finance,Germany,9397.23,4075.24
Technology,Canada,10856.18,1769.9
Technology,Germany,23860.95,11043.98
Manufacturing,Canada,4479.79,849.01
Education,Japan,12488.59,5621.97
Healthcare,China,36257.41,8203.95
Finance,UK,11522.27,4375.38
Education,Canada,6729.81,1165.75
Manufacturing,China,5104.3,1446.83
Education,Australia,49447.68,19594.03
Education,Brazil,5256.28,1761.19
Technology,France,22241.43,5830.65
Finance,Australia,26042.54,7993.67
Healthcare,Australia,48264.22,14172.08
Finance,China,44663.86,15829.25
Manufacturing,Japan,12646.26,4007.67
Healthcare,UK,5150.36,2461.27
Healthcare,China,22458.43,4186.04
Education,Germany,5944.81,1445.17
Manufacturing,USA,43684.17,17734.62
Education,Canada,35484.97,16782.04
Education,Brazil,47245.54,23322.68
Manufacturing,Australia,28903.15,14414.73
Healthcare,Australia,18856.82,8065.89
Finance,China,25531.73,9546.62
Education,USA,8878.08,1069.6
Healthcare,Australia,23690.1,4740.02
Technology,Japan,49936.68,21762.35
Education,USA,34834.8,16015.43
Education,Canada,4055.47,1679.81
Finance,Germany,36557.7,4472.32
Finance,France,5932.38,1193.07
Technology,India,20141.58,5091.38
Technology,Japan,39526.26,15358.13
Finance,Australia,7276.4,2072.85
Manufacturing,Germany,15344.43,4190.55
Finance,Brazil,10567.85,4925.97
Education,UK,43634.69,14671.57
Healthcare,Canada,8247.91,1352.67
Finance,Japan,27253.48,8641.53
Manufacturing,China,14490.43,6196.07
Manufacturing,Australia,25855.63,11941.71
Healthcare,Japan,9200.84,3232.48
Education,USA,38121.25,4677.65
Healthcare,Canada,32512.46,3427.92
Finance,UK,3127.89,349.74
Healthcare,UK,47430.69,14461.86
Education,India,44755.71,10672.38
Manufacturing,Germany,15591.11,7676.0
Education,Japan,15302.14,6835.89
Manufacturing,Brazil,25459.71,9997.14
Technology,Germany,31336.84,5472.96
Healthcare,India,15260.76,5507.45
Healthcare,India,39972.29,4660.13
Education,China,4846.27,2383.76
Manufacturing,USA,20493.97,4412.29
Healthcare,Germany,28234.65,8677.29
Technology,UK,40184.42,18207.78
Education,USA,43719.05,4773.29
Technology,France,12975.94,1518.48
Healthcare,Australia,12812.15,1414.25
Finance,Japan,19044.96,2737.25
Education,USA,21950.22,2411.16
Manufacturing,Brazil,42571.76,15298.97
Manufacturing,USA,1370.99,675.29
Education,Canada,34563.04,15320.62
Education,Germany,11782.88,5629.51
Finance,Germany,44237.7,12136.14
Healthcare,Germany,16550.03,8229.91
Finance,India,27340.25,4295.73
Finance,Japan,17122.74,6995.84
Healthcare,Japan,21838.78,9371.85
Education,USA,26589.32,9926.98
Education,China,37629.33,7066.37
Technology,Brazil,6917.07,1972.43
Manufacturing,Australia,18259.12,3112.6
Finance,USA,32342.22,13741.42
Technology,UK,29851.2,9494.19
Finance,Germany,39260.69,19410.1
Finance,Australia,44564.64,14001.07
Finance,France,5609.6,1138.12
Technology,Canada,35978.24,7956.01
Education,Germany,14916.3,6424.76
Technology,USA,24587.96,3853.22
Finance,Japan,31760.91,3634.74
Manufacturing,UK,8379.9,2618.27
Finance,Germany,17982.89,4252.98
Healthcare,Canada,48828.04,18807.35
Healthcare,Germany,7678.56,2213.44
Education,UK,5083.31,1740.59
Healthcare,Japan,42003.12,11552.32
Manufacturing,Germany,22101.13,2600.28
Education,Canada,34064.79,4371.19
Education,USA,15980.99,4791.86
Finance,India,10723.2,4969.27
Manufacturing,Germany,11411.29,2180.99
Education,Brazil,10583.86,2070.84
Manufacturing,UK,13101.62,5011.0
Technology,Canada,11839.8,5721.87
Technology,Germany,40871.19,17979.17
Education,China,27131.39,7847.82
Education,Canada,15528.61,4394.88
Healthcare,France,17907.75,2916.59
Manufacturing,Australia,47932.11,10999.81
Manufacturing,Germany,10009.62,1517.23
Manufacturing,Germany,44450.95,12622.24
Education,UK,37103.39,17521.71
Healthcare,Germany,31059.17,8807.57
Manufacturing,Brazil,31580.53,15428.83
Technology,China,21724.06,6093.4
Education,UK,22503.68,6469.14
Finance,China,40007.99,15976.15
Finance,Japan,40732.28,10082.98
Technology,Australia,28986.73,7292.55
Technology,China,38661.04,16192.05
Finance,France,40692.66,16909.0
Manufacturing,Canada,17273.44,6865.91
Finance,India,31544.58,10338.28
Healthcare,France,22353.92,9905.94
Manufacturing,USA,5807.29,2536.12
Education,USA,32774.82,16262.76
Finance,Germany,29786.72,14014.93
Healthcare,UK,6027.29,2962.02
Healthcare,Germany,4469.83,2121.87
Education,Canada,13232.08,5544.67
Finance,China,41837.36,14513.17
Technology,Brazil,4120.16,1163.65
Healthcare,USA,23558.05,7274.21
Education,Japan,9772.79,4735.05
Manufacturing,Japan,13424.1,6104.13
Technology,USA,38726.27,16512.57
Technology,India,42679.62,9173.16
Finance,China,29434.14,12141.31
Technology,Australia,43298.95,11006.94
Manufacturing,France,42986.79,19119.4
Technology,Canada,11854.43,4887.22
Finance,Brazil,32605.86,5552.27
Technology,France,39138.09,12950.65
Technology,Germany,28491.66,10070.71
Education,France,40483.15,13731.38
Technology,Germany,31812.75,9386.16
Education,USA,14938.39,6121.5
Education,Australia,34594.22,13512.35
Education,China,29811.99,3803.66
Manufacturing,China,31622.58,8298.72
Education,India,5670.69,2479.45
Manufacturing,France,7161.04,1372.29
Manufacturing,Australia,40918.01,12948.78
Finance,Brazil,22132.27,9425.1
Manufacturing,Japan,11548.59,5128.19
Healthcare,USA,5541.11,1896.61
Education,France,13882.29,2544.18
Technology,Japan,15464.63,7285.79
Manufacturing,Japan,49165.24,14323.18
Finance,Japan,41890.75,12221.17
Healthcare,India,4844.4,1059.41
Finance,UK,37674.04,10924.73
Education,Japan,28632.58,8769.93
Finance,China,12195.3,1888.26
Manufacturing,Japan,37582.28,7801.7
Finance,France,2478.76,528.59
Technology,China,36845.0,18227.26
Manufacturing,China,44869.11,5301.32
Healthcare,China,44248.01,14780.91
Healthcare,Australia,38844.69,16780.11
Manufacturing,Germany,46801.81,15169.02
Finance,Brazil,35659.05,9044.34
Finance,UK,34649.67,15942.54
Manufacturing,France,2283.5,703.88
Technology,Germany,9535.21,3045.77
Manufacturing,India,39290.01,6907.82
Healthcare,Brazil,49877.63,24034.57
Education,Australia,36276.68,9591.94
Manufacturing,Germany,29411.65,4922.05
Finance,Canada,9987.54,2894.68
Education,France,47447.71,19763.13
Healthcare,China,32836.91,4786.89
Manufacturing,Canada,24962.88,6933.85
Healthcare,Brazil,43207.96,11745.86
Healthcare,Germany,47710.82,20641.49
Manufacturing,France,19188.06,2878.77
Technology,UK,26273.47,11919.67
Healthcare,Canada,6640.0,1582.5
Technology,China,48032.9,11004.0
Finance,France,6913.12,1972.66
Education,China,46522.37,7611.58
Manufacturing,India,10360.75,4995.34
Education,Japan,45529.98,9246.42
Technology,UK,23163.01,3028.4
Education,India,30011.21,7782.84
Manufacturing,UK,2745.39,361.19
Technology,China,20324.95,3228.62
Manufacturing,China,25176.28,4231.87
Technology,USA,1462.0,201.41
Healthcare,India,33381.97,11389.86
Technology,China,42105.87,11889.97
Technology,India,2214.22,635.95
Technology,Canada,25134.24,4862.14
Healthcare,Canada,2652.84,981.53
Healthcare,Japan,43791.4,19727.16
Technology,India,8879.97,3167.63
Manufacturing,Canada,3867.71,1605.33
Manufacturing,Canada,43027.2,20876.53
Finance,France,22780.88,9430.93
Finance,Japan,5675.04,1478.14
Finance,India,32748.03,11923.89
Technology,Brazil,35574.38,12884.17
Manufacturing,UK,28848.4,9705.76
Education,USA,17274.3,5910.99
Manufacturing,Australia,21799.81,5540.36
Education,Australia,47787.2,15433.81
Finance,UK,27183.72,12775.76
Finance,Australia,20455.9,10106.17
Education,UK,35701.41,4603.07
Finance,Australia,4731.71,840.15
Manufacturing,Brazil,15221.17,7158.58
Manufacturing,India,12097.16,3101.59
Education,UK,34325.07,4938.37
Technology,China,30591.73,8676.44
Healthcare,Germany,38212.39,7870.73
Education,Germany,21911.85,10924.04
Finance,USA,9523.23,3549.25
Finance,Japan,9958.55,4878.32
Manufacturing,UK,44720.5,15851.66
Finance,USA,4669.82,1483.06
Technology,Canada,30111.87,3682.14
Education,Australia,12351.99,4409.25
Technology,UK,11499.61,3493.73
Manufacturing,Australia,5821.97,2570.72
Education,Australia,48984.78,11718.88
Healthcare,Germany,3988.26,1310.47
Finance,Canada,8239.82,1835.31
Technology,Brazil,18893.23,2519.85
Finance,India,23334.08,11266.23
Finance,Japan,47589.17,5194.84
Education,China,12847.62,3235.65
Finance,Germany,36327.93,8201.46
Manufacturing,India,33163.04,14730.17
Education,France,26357.24,4341.46
Manufacturing,France,14036.97,6474.33
Finance,Japan,8675.2,3078.95
Technology,China,9649.51,3342.16
Finance,USA,17953.73,7138.26
Technology,Japan,7719.01,2254.61
Finance,India,49930.45,9982.68
Technology,China,22844.99,4898.53
Finance,Australia,27410.52,5472.27
Healthcare,France,31206.4,9633.58
Manufacturing,Brazil,10593.42,5264.49
Healthcare,Germany,24605.93,5313.4
Technology,Australia,4081.63,1715.83
Education,USA,48489.19,10661.88
Manufacturing,Japan,24168.46,10642.04
Healthcare,Brazil,2453.45,975.49
Education,Japan,30354.63,6047.41
Education,USA,5905.6,1787.49
Technology,USA,39709.05,14836.14
Education,USA,47714.43,18106.98
Technology,India,45911.44,8065.02
Manufacturing,Germany,21961.4,10227.3
Education,China,35916.61,7745.31
Technology,Germany,8634.41,3565.48
Education,UK,4709.11,1471.64
Healthcare,UK,41231.49,15765.95
Technology,Australia,35063.23,13920.1
Finance,UK,45445.99,14962.81
Education,USA,45814.82,16989.5
Education,Brazil,18016.74,8572.87
Healthcare,Japan,16613.76,2134.34
Healthcare,Australia,22653.14,3716.03
Manufacturing,India,33618.43,12482.59
Healthcare,Canada,1244.48,426.45
Education,Germany,27195.96,5603.48
Healthcare,India,1966.81,665.16
Healthcare,Australia,23083.03,7793.13
Manufacturing,China,5031.66,929.92
Manufacturing,USA,28548.63,6956.19
Manufacturing,Australia,16399.45,3450.69
Manufacturing,Germany,24466.8,7075.29
Education,China,47927.01,14436.77
Technology,Brazil,17707.48,2900.33
Healthcare,Canada,36244.89,7747.33
Education,China,34481.44,16168.35
Finance,Brazil,43577.44,15516.96
Finance,India,17386.16,4266.96
Manufacturing,Australia,3747.78,1728.97
Manufacturing,Germany,48560.9,8989.1
Healthcare,Canada,18755.51,6167.06
Education,Brazil,10493.27,1414.8
Technology,Australia,45790.97,12232.44
Finance,USA,10339.92,4115.16
Finance,China,26909.04,3601.98
Manufacturing,Japan,38019.55,15991.44
Manufacturing,Canada,36819.73,6181.71
Technology,Japan,2443.79,1212.62
Finance,Australia,10919.42,4309.18
Technology,UK,44536.17,19164.36
Manufacturing,USA,28105.86,7036.57
Healthcare,USA,34673.82,5150.57
Healthcare,USA,20712.29,7529.48
Healthcare,Germany,37514.95,12906.85
Education,France,15165.67,5245.2
Healthcare,Brazil,12369.51,4992.7
Healthcare,Brazil,49858.49,7726.81
Finance,India,8724.94,1762.8
Technology,China,49086.64,6330.87
Healthcare,Japan,46398.99,16741.88
Education,China,36019.11,12291.07
Manufacturing,France,29516.68,5906.27
Education,Canada,1221.95,138.78
Education,Germany,32129.01,4557.11
Finance,India,38848.15,6892.23
Finance,UK,36910.91,16754.37
Education,USA,9431.16,4255.14
Manufacturing,Canada,27682.15,7727.39
Technology,USA,27959.7,9906.07
Manufacturing,Canada,32991.24,12835.95
Technology,Japan,41716.31,8807.5
Education,Canada,35213.31,13795.53
Healthcare,India,7923.98,2274.75
Education,China,1932.52,812.61
Technology,Germany,7692.68,1870.38
Technology,Australia,2973.82,989.91
Healthcare,India,22401.89,9765.85
Education,USA,14903.91,1654.18
Technology,France,1358.18,335.3
Healthcare,Japan,4933.63,1702.93
Technology,Canada,20479.59,5568.52
Finance,Canada,47048.33,17159.26
Education,India,49745.14,8923.45
Education,France,3455.9,413.97
Healthcare,Australia,41698.42,7142.8
Education,USA,24532.63,6733.56
Education,Australia,31431.05,11969.02
Technology,Canada,25792.49,5467.28
Finance,UK,46300.84,7201.93
Technology,Germany,24445.76,7101.98
Technology,Japan,9230.68,4502.36
Finance,Brazil,39212.81,13031.63
Finance,Australia,26174.95,11996.19
Healthcare,China,6736.38,2837.65
Manufacturing,USA,23618.02,4031.14
Education,USA,34682.35,7067.47
Manufacturing,Brazil,15496.06,4684.93
Education,USA,45686.7,13539.66
Finance,UK,42647.95,11318.19
Technology,China,28826.85,11824.4
Healthcare,China,3664.23,1021.8
Technology,Australia,29579.96,5950.94
Healthcare,Japan,21364.63,5437.23
Finance,Japan,36479.36,5241.34
Manufacturing,Japan,14084.52,1886.28
Technology,Germany,30682.41,9892.31
Finance,UK,28167.42,12048.75
Technology,Brazil,26815.68,5997.3
Technology,France,6679.66,828.34
Manufacturing,Germany,25004.39,4398.19
Finance,Australia,27980.5,8798.77
Healthcare,Japan,46455.23,17112.74
Manufacturing,USA,23582.34,9998.61
Finance,Japan,32353.38,7059.81
Healthcare,Australia,28893.04,12900.91
Education,UK,10567.02,2127.69
Healthcare,China,10036.05,3895.95
Technology,Canada,37230.51,5036.45
Manufacturing,Germany,26630.13,3677.8
Healthcare,France,44905.61,18301.19
Finance,USA,45499.61,13080.97
Education,China,15556.71,2676.44
Education,Germany,5974.82,2914.53
Healthcare,Japan,17859.95,4743.42
Education,USA,4284.9,1824.35
Technology,China,39281.48,13443.42
Finance,India,8162.9,3354.52
Finance,UK,43451.62,7846.62
Healthcare,Japan,21351.03,2250.99
Healthcare,UK,14651.59,2655.27
Manufacturing,Brazil,25574.42,2936.12
Healthcare,India,30668.03,9823.63
Education,USA,35375.63,7261.48
Education,China,17570.93,7747.01
Education,Germany,49165.57,16570.85
Healthcare,Canada,21692.08,2210.61
Finance,France,41888.94,12161.78
Technology,Japan,2708.52,808.43
Education,USA,39120.19,10833.75
Technology,France,28015.57,10216.78
Technology,India,32341.65,12559.65
Manufacturing,India,19271.06,2135.48
