Market Segment,Country/Region,Sales,Profit
Manufacturing,India,48713.39,5777.77
Finance,Canada,33504.77,10317.26
Education,Canada,21003.64,4183.06
Healthcare,Canada,14742.7,2036.7
Healthcare,India,36824.05,9926.48
Manufacturing,Germany,12866.99,5996.74
Manufacturing,UK,9413.79,3668.34
Manufacturing,Canada,26961.86,11492.4
Healthcare,Japan,15209.38,6825.45
Technology,Australia,31816.35,15559.82
Healthcare,Japan,6779.0,2747.52
Technology,Canada,33092.11,11362.61
Manufacturing,France,14881.53,3663.39
Finance,Canada,1011.9,174.71
Healthcare,Australia,7219.87,2705.02
Manufacturing,France,46747.15,23279.15
Healthcare,China,43500.38,12482.15
Manufacturing,UK,12446.84,4847.69
Healthcare,Australia,39140.22,11665.23
Education,France,30820.01,8406.88
Healthcare,Australia,48574.33,12829.56
Education,Australia,19306.68,5827.72
Technology,Germany,34391.57,8486.4
Healthcare,Japan,4113.25,1643.28
Technology,Canada,20416.12,9181.31
Finance,France,48227.07,21854.29
Education,India,27410.06,5237.5
Healthcare,Canada,15106.1,6924.09
Technology,Brazil,6893.28,1631.09
Manufacturing,Canada,35472.89,7936.1
Technology,India,32597.95,12736.1
Healthcare,India,19323.0,4287.36
Finance,China,47596.13,5768.01
Education,Australia,2087.94,520.83
Manufacturing,Japan,15882.47,6171.71
Technology,USA,46132.4,10646.59
Healthcare,Canada,16725.84,5884.54
Healthcare,China,13360.39,4863.82
Education,France,27176.8,10693.92
Manufacturing,Brazil,41366.29,18981.01
Technology,Germany,6054.19,1652.95
Technology,France,47208.01,7863.57
Technology,Germany,39958.57,9093.38
Education,China,9881.26,2696.27
Education,Canada,35888.39,13837.01
Manufacturing,Australia,19862.98,2090.56
Technology,Canada,20712.44,4687.52
Technology,Canada,39381.21,16222.58
Manufacturing,France,48176.46,17745.46
Manufacturing,India,7206.14,2829.82
Manufacturing,India,21610.88,9178.67
Healthcare,India,24566.14,10153.04
Manufacturing,India,19439.28,7248.39
Finance,China,18796.27,5185.22
Education,Japan,3561.16,1757.22
Manufacturing,China,34591.39,11333.15
Healthcare,UK,22374.51,4052.2
Finance,India,10544.9,2289.56
Healthcare,Canada,40985.64,15469.01
Healthcare,UK,40325.48,18948.77
Healthcare,China,24833.19,4258.6
Healthcare,Brazil,15624.08,2077.04
Technology,Australia,32266.54,14604.24
Education,USA,15119.45,7047.35
Technology,Brazil,12564.39,2645.45
Finance,Germany,36795.22,9232.45
Technology,USA,2975.94,1083.46
Finance,China,5643.66,1309.17
Manufacturing,Germany,1332.62,600.83
Finance,India,8494.22,1214.94
Technology,Canada,4380.51,504.6
Technology,France,49794.32,9132.0
Finance,Canada,15151.69,3249.05
Technology,France,8314.13,1206.97
Finance,USA,12808.82,1617.45
Healthcare,Australia,46870.15,18853.19
Education,UK,26487.85,4389.32
Finance,Germany,18876.09,8788.12
Healthcare,Brazil,43796.18,10826.41
Healthcare,France,20354.52,7495.4
Healthcare,Japan,17415.42,3311.73
Healthcare,Brazil,11156.84,2188.18
Finance,Canada,19512.04,6436.71
Technology,China,16517.53,5355.93
Healthcare,Germany,34187.89,13931.28
Manufacturing,USA,15189.55,6123.29
Healthcare,Brazil,29282.79,10784.12
Technology,Brazil,4228.72,1182.57
Technology,France,10373.17,4732.82
Education,Brazil,20962.86,7316.7
Education,China,46910.51,23271.34
Healthcare,France,19485.35,8334.82
Healthcare,Canada,33539.63,3948.42
Education,UK,13499.27,3081.04
Healthcare,India,7224.65,2375.1
Manufacturing,Australia,3868.29,1503.17
Finance,Australia,15965.26,5111.03
Education,Japan,8725.39,3616.26
Education,UK,9526.51,2029.74
Technology,France,38277.21,6643.58
Healthcare,Japan,1776.07,215.91
Education,Germany,28332.7,9330.68
Education,Canada,19593.61,7356.22
Manufacturing,USA,25820.95,5950.69
Healthcare,Brazil,28578.68,9872.04
Finance,USA,16355.02,1976.71
Manufacturing,France,15460.33,2160.08
Finance,Japan,36936.69,14061.87
Technology,Brazil,43692.57,10802.02
Education,France,10436.5,3846.2
Manufacturing,China,5783.32,2502.38
Finance,China,44991.99,19843.67
Healthcare,Japan,18144.88,3064.07
Technology,Brazil,28014.55,8250.68
Technology,Australia,18617.61,7327.35
Education,China,7164.31,2934.45
Education,Germany,29877.25,12365.31
Finance,Japan,26731.9,5112.93
Finance,China,10946.68,1937.72
Technology,China,23141.58,7775.69
Finance,Japan,40050.43,15877.36
Education,Germany,29930.88,6813.94
Technology,Japan,5748.95,815.67
Technology,Canada,27853.05,10770.74
Healthcare,Australia,35434.18,7791.24
Healthcare,USA,39842.47,6635.57
Finance,India,31826.76,5063.3
Finance,Germany,8480.25,1916.23
Education,India,35798.49,12066.64
Education,Germany,34189.75,8320.45
Healthcare,Canada,2196.92,237.85
Technology,India,21175.64,2938.4
Manufacturing,Germany,17314.56,3743.43
Manufacturing,India,33801.19,12299.64
Finance,Canada,11590.65,1615.81
Manufacturing,France,29952.72,9712.55
Manufacturing,Brazil,45747.09,6768.48
Healthcare,USA,40092.32,7402.89
Technology,Canada,46151.43,7793.84
Education,Canada,48946.79,6210.93
Healthcare,Brazil,1522.84,561.21
Education,Australia,31514.32,8992.97
Healthcare,UK,21229.13,9179.93
Healthcare,France,43132.87,6019.47
Manufacturing,Australia,13338.92,2106.12
Education,Australia,49070.44,10922.25
Healthcare,France,31071.69,12625.87
Manufacturing,China,39883.33,8866.21
Finance,Germany,5194.38,1368.03
Education,Brazil,9989.44,2204.08
Healthcare,UK,38161.78,5040.78
Finance,Brazil,2077.34,988.34
Manufacturing,USA,41027.02,13104.67
Healthcare,Australia,1683.5,698.88
Manufacturing,India,33198.82,12062.55
Manufacturing,Canada,18889.6,5774.58
Manufacturing,India,30963.25,4207.02
Education,France,35105.54,12535.96
Finance,Canada,17781.29,2883.2
Finance,Canada,6290.16,1671.63
Technology,Japan,4412.65,1551.69
Healthcare,Germany,29857.87,12328.06
Manufacturing,Australia,26512.11,9916.01
Healthcare,Germany,37367.85,13774.29
Finance,Brazil,25977.04,4146.37
Finance,UK,21699.84,5174.36
Manufacturing,China,20506.27,2402.62
Education,UK,2295.9,890.33
Manufacturing,Canada,17442.3,8390.35
Manufacturing,India,48824.99,10040.57
Technology,Brazil,43804.22,5917.02
Education,Canada,17139.53,4974.37
Healthcare,Canada,29801.97,13192.72
Education,France,42517.54,13639.19
Manufacturing,India,22622.44,2685.53
Manufacturing,UK,1879.94,920.62
Manufacturing,UK,4651.01,2006.73
Manufacturing,China,26009.24,3969.99
Manufacturing,France,48502.53,22734.06
Education,Brazil,34967.27,9800.46
Manufacturing,France,4474.89,1113.17
Finance,India,10278.68,2923.48
Finance,Germany,38794.83,16830.32
Technology,Japan,42230.55,15363.13
Healthcare,USA,31267.03,3867.71
Finance,China,32576.74,15735.92
Technology,China,2388.54,380.05
Education,Canada,41597.98,16565.45
Healthcare,UK,39625.49,14045.44
Manufacturing,France,13692.72,2396.38
Manufacturing,Australia,35725.16,6012.29
Education,Brazil,11527.88,5166.0
Healthcare,Canada,2976.18,797.25
Finance,Germany,10855.69,3927.92
Healthcare,USA,9752.81,2941.73
Technology,Australia,17549.65,6860.89
Education,UK,21504.03,6272.66
Finance,Germany,25918.41,5571.21
Healthcare,France,24360.94,5977.04
Healthcare,France,14263.06,6327.53
Finance,Japan,2429.36,697.75
Technology,Australia,30649.98,5681.89
Technology,China,20391.5,9662.35
Healthcare,China,15634.94,6545.41
Manufacturing,India,43480.11,5316.16
Finance,Germany,37590.42,18779.32
Technology,UK,43030.51,16264.27
Technology,Australia,25254.16,4144.37
Technology,Japan,7415.63,1445.06
Education,Japan,35114.85,13237.53
Manufacturing,India,11097.62,4571.16
Technology,UK,22620.25,4424.85
Manufacturing,UK,4185.04,848.67
Healthcare,USA,41440.11,9234.86
Healthcare,USA,7171.09,2432.49
Education,Japan,45251.78,7635.17
Manufacturing,Australia,43347.3,6142.19
Finance,Australia,23764.56,8829.62
Education,UK,37474.04,15425.78
Technology,Australia,31352.81,9417.5
Healthcare,Japan,40350.71,9907.43
Healthcare,Brazil,22158.45,6045.2
Finance,India,39504.62,10088.02
Education,China,23660.38,11451.48
Manufacturing,China,47107.32,19183.8
Healthcare,Japan,24832.23,4550.13
Technology,Japan,23668.34,6004.08
Finance,USA,39468.52,12535.4
Finance,China,41257.31,14241.79
Finance,UK,28169.97,8092.49
Technology,China,9810.09,4159.98
Finance,Japan,23920.15,9736.52
Manufacturing,India,48435.55,14630.6
Manufacturing,Germany,37896.32,16741.53
Education,India,40746.97,16316.55
Education,China,2608.45,1073.2
Manufacturing,USA,23925.11,11545.31
Technology,Germany,32684.44,6752.17
Education,Australia,41671.6,8628.49
Finance,France,3414.41,1555.54
Manufacturing,Brazil,42769.51,17488.05
Healthcare,Japan,27871.65,13116.9
Technology,China,10668.38,1336.24
Technology,UK,16545.51,5809.17
Manufacturing,Germany,14814.55,2338.5
Healthcare,UK,27012.09,8145.74
Technology,China,3532.6,573.34
Education,Brazil,8768.27,1326.04
Healthcare,Brazil,40821.96,4280.89
Finance,India,7497.6,2639.87
Education,UK,12436.42,3029.62
Healthcare,China,23215.16,3298.3
Manufacturing,France,26338.92,6035.17
Technology,Australia,38416.91,6437.82
Education,UK,22919.29,10925.12
Manufacturing,France,39703.37,9052.45
Healthcare,Germany,31298.97,7310.86
Finance,USA,6541.89,2851.89
Technology,UK,8660.24,3109.91
Technology,Canada,22414.65,8608.77
Education,Japan,20447.58,7246.64
Manufacturing,UK,37433.67,17911.21
Healthcare,Canada,29456.12,5384.59
Healthcare,India,20018.52,9921.49
Manufacturing,UK,9367.25,4050.24
Technology,Canada,12115.02,4065.67
Manufacturing,USA,29199.55,10656.34
Healthcare,Canada,21748.5,7819.25
Manufacturing,USA,26231.45,3235.87
Technology,Australia,9363.19,1752.85
Education,Australia,33482.41,16225.18
Technology,Germany,42774.4,13420.29
Finance,Germany,13639.04,3428.05
Finance,Australia,25084.2,10154.47
Manufacturing,USA,48800.84,15118.87
Technology,China,17328.85,1824.12
Technology,Australia,30157.27,11896.89
Healthcare,China,5419.59,2129.29
Education,Brazil,30694.74,5097.15
Technology,UK,5391.96,2602.5
Manufacturing,France,48002.54,9099.52
Healthcare,UK,36067.47,10210.69
Healthcare,India,39619.83,5780.31
Manufacturing,India,35501.11,12116.99
Manufacturing,France,29896.72,7479.58
Technology,India,23045.73,5560.23
Technology,France,43060.3,18549.98
Healthcare,France,47884.95,4971.64
Healthcare,India,25452.77,10669.26
Education,Canada,46645.22,15326.66
Healthcare,France,29583.31,14627.16
Manufacturing,USA,27380.83,9193.86
Manufacturing,USA,23269.65,2842.43
Education,India,11255.1,1353.52
Finance,France,1182.26,535.87
Finance,Japan,12833.81,5601.77
Manufacturing,UK,25976.44,6191.64
Finance,Australia,19618.04,6811.64
Finance,Japan,22975.78,6797.07
Education,France,49051.76,23881.62
Healthcare,France,18163.35,8718.12
Healthcare,China,23156.96,11428.79
Finance,USA,7542.26,3368.22
Technology,Brazil,3349.93,1553.77
Education,Australia,38995.07,7288.63
Finance,Germany,28963.48,12523.89
Technology,France,38274.54,14679.92
Technology,Brazil,8343.28,4047.45
Education,UK,29019.61,9533.08
Healthcare,France,13428.48,1800.31
Manufacturing,Japan,12175.03,4126.84
Technology,USA,1564.77,586.22
Manufacturing,Australia,7386.7,1389.65
Manufacturing,USA,16154.14,4162.04
Education,UK,6727.06,2283.17
Healthcare,UK,49307.06,12309.13
Education,Brazil,16123.0,4030.41
Technology,USA,7385.87,1131.77
Healthcare,Germany,10755.03,5122.61
Finance,Germany,29797.46,11924.88
Healthcare,France,4138.13,415.87
Education,China,43259.27,17573.88
Education,China,48113.48,19048.99
Manufacturing,Australia,13090.62,1360.02
Finance,UK,23054.67,5713.91
Healthcare,Brazil,2084.59,714.39
Finance,China,32394.8,9106.19
Manufacturing,Canada,21282.38,8751.2
Finance,Germany,14232.86,3845.48
Finance,China,11135.02,1798.81
Healthcare,UK,33047.13,16211.81
Finance,China,21394.63,4210.81
Manufacturing,Brazil,9803.31,3794.63
Technology,Brazil,34766.34,5467.44
Technology,Germany,28688.54,6644.41
Education,India,43074.93,11923.62
Technology,Japan,6756.32,1195.14
Healthcare,France,39497.66,11058.71
Education,France,34002.32,5537.79
Technology,France,6635.54,2147.28
Technology,China,35046.22,12808.88
Education,Japan,22635.82,2828.88
Healthcare,Canada,47304.25,21213.73
Education,UK,7938.96,1381.83
Healthcare,UK,32498.84,6179.49
Healthcare,Japan,19717.02,7187.64
Manufacturing,China,47883.92,13766.65
Technology,India,17168.77,5146.48
Technology,Australia,48147.11,7282.83
Finance,India,45172.81,19076.22
Education,UK,14248.78,4941.79
Manufacturing,Canada,40373.55,6223.7
Technology,Australia,49784.61,12426.23
Finance,India,13380.49,5675.52
Manufacturing,Japan,22402.08,7333.14
Healthcare,Germany,26488.86,3800.08
Technology,France,15451.63,3849.17
Education,USA,1747.98,344.49
Manufacturing,Germany,11786.33,3618.24
Finance,France,14814.91,6479.22
Education,Canada,22736.39,6241.29
Healthcare,Japan,9384.02,2565.0
Education,India,43789.46,20236.88
Finance,Japan,35540.65,11745.27
Healthcare,Australia,5174.82,1689.46
Finance,Germany,32854.53,6727.42
Technology,Brazil,33029.17,11331.95
Finance,France,47854.84,15809.52
Education,Japan,1148.02,297.04
Technology,France,13148.69,6525.41
Technology,France,46461.78,21035.87
Manufacturing,Canada,46674.56,18662.1
Education,Australia,36308.73,11435.01
Education,Canada,38522.4,10972.1
Healthcare,Canada,5482.66,953.76
Finance,Canada,26179.92,5819.66
Finance,India,12347.57,5057.37
Education,Australia,9879.68,2781.13
Finance,France,40704.86,18435.55
Education,France,7616.87,1212.33
Technology,Australia,23963.93,7269.19
Finance,Australia,46990.33,16859.49
Finance,Germany,10105.77,3099.84
Education,UK,48921.68,22293.16
Education,France,49720.11,24652.49
Healthcare,China,28225.24,4130.31
Finance,Australia,9336.99,1419.05
Manufacturing,China,16489.14,2508.49
Education,Japan,21800.15,8119.92
Manufacturing,China,16156.89,4024.2
Technology,China,14751.14,5802.01
Technology,India,48639.26,12752.66
Manufacturing,USA,8514.88,2989.09
Technology,Germany,36933.07,15066.59
Manufacturing,Germany,1020.1,325.71
Healthcare,UK,30212.95,9541.29
Healthcare,Australia,45881.21,6207.44
Technology,China,15108.77,3993.44
Manufacturing,Australia,10090.77,3212.0
Manufacturing,Japan,32932.31,9378.87
Manufacturing,France,35917.47,16533.27
Technology,Japan,34713.5,16058.89
Manufacturing,China,16646.53,7137.48
Education,France,13357.92,3341.07
Manufacturing,India,47840.02,18510.24
Education,UK,46241.68,11935.69
Healthcare,Germany,23408.51,4518.72
Education,Canada,42463.5,10070.69
Healthcare,USA,23163.85,2973.91
Technology,France,21795.06,5071.95
Healthcare,Canada,8681.38,2468.09
Healthcare,Germany,21893.9,10557.07
Manufacturing,USA,27333.43,6159.98
Finance,Japan,2102.71,969.31
Healthcare,France,22761.54,4359.82
Education,UK,39286.45,6929.64
Technology,India,34322.26,10557.46
Education,France,32122.69,11853.42
Technology,Japan,45568.22,5364.88
Education,Germany,1883.57,354.91
Healthcare,India,28295.33,7987.02
Finance,Germany,39580.09,9198.48
Healthcare,China,27525.43,10598.63
Manufacturing,China,16870.88,5136.58
Education,Germany,7676.28,1260.01
Finance,Germany,44490.59,20367.18
Education,Australia,24067.36,5226.52
Manufacturing,Australia,44027.64,17278.76
Manufacturing,India,29706.75,12238.18
Manufacturing,Germany,34035.41,16516.13
Healthcare,Canada,40408.8,12098.51
Healthcare,UK,33298.62,11532.45
Finance,China,20504.69,4797.08
Manufacturing,India,26168.04,9715.45
Healthcare,USA,40349.23,11513.79
Technology,Canada,19308.86,5311.11
Technology,China,20017.95,8851.68
Healthcare,Brazil,5688.82,683.04
Finance,Germany,45814.64,20744.18
Education,India,5460.78,2407.26
Manufacturing,Australia,32762.25,9912.1
Healthcare,Germany,21246.53,6290.7
Finance,France,20875.35,5108.68
Education,Canada,34298.04,17069.09
Finance,Brazil,4287.59,619.42
Education,UK,30091.58,10113.36
Technology,UK,38829.56,14470.71
Education,France,41582.43,19698.93
Technology,UK,9355.99,3855.43
Manufacturing,USA,44973.53,16079.79
Healthcare,Australia,33151.16,4864.1
Technology,Australia,44210.89,11030.32
Finance,Japan,24778.76,3854.0
Education,France,27559.63,12470.32
Finance,France,46032.88,18406.17
Technology,UK,45095.57,18174.18
Finance,USA,22959.88,8286.28
Education,France,14446.22,4374.57
Healthcare,Australia,20265.35,3242.22
Finance,Germany,20000.45,4637.66
Manufacturing,UK,15056.48,2330.24
Education,Australia,14160.4,5522.06
Education,UK,43192.08,7087.45
Manufacturing,India,4423.23,1684.57
Technology,USA,34202.95,12891.16
Manufacturing,Germany,9468.18,2686.33
Technology,UK,17880.79,2755.28
Healthcare,Germany,4015.61,907.21
Technology,Japan,14228.71,3244.68
Healthcare,Australia,38652.63,14693.95
Healthcare,Germany,44365.75,6455.09
Manufacturing,Japan,11854.83,5116.87
Healthcare,India,23713.84,9589.95
Technology,France,24045.88,4196.55
Finance,India,43805.19,16981.77
Education,China,38377.15,14099.97
Education,France,26140.78,10436.66
Technology,Germany,33866.61,5946.01
Finance,UK,42520.4,6932.36
Healthcare,UK,1467.41,285.55
Technology,China,20741.61,5109.67
Healthcare,USA,45454.92,18975.88
Manufacturing,Brazil,37275.34,14730.08
Finance,Canada,27599.23,12976.62
Education,Brazil,26952.58,3327.35
Technology,Brazil,18040.73,1887.47
Education,Germany,26505.51,10062.96
Healthcare,China,33113.78,7010.68
Healthcare,Germany,21499.79,5023.03
Manufacturing,India,35993.5,11471.88
Healthcare,India,43200.38,6089.75
Healthcare,Germany,8579.56,3063.57
Education,UK,23125.8,5320.3
Education,China,20992.98,7412.33
Technology,USA,34685.78,15039.85
Technology,Germany,13243.51,2230.8
Healthcare,USA,32372.29,15291.03
Finance,Canada,43996.97,13739.17
Technology,China,21488.45,10081.76
Healthcare,China,45639.77,8356.28
Education,Germany,49665.02,16976.75
Manufacturing,Japan,6198.51,1621.25
Education,Japan,12419.61,5088.17
Education,Canada,47568.61,16285.76
Manufacturing,Brazil,47958.06,14282.21
Education,India,5787.66,2692.38
Technology,Canada,1734.93,435.2
Education,France,8893.9,1671.98
Manufacturing,Brazil,49804.63,17094.96
Healthcare,France,9819.98,3433.18
Healthcare,China,25624.83,7063.17
Healthcare,UK,42572.47,12543.72
Manufacturing,Australia,1999.68,967.49
Manufacturing,Japan,30619.96,12035.92
Technology,USA,14574.25,2102.2
Manufacturing,France,43254.41,7995.67
Healthcare,UK,14889.6,7299.34
Manufacturing,Japan,34651.03,13534.21
Finance,Japan,34036.76,15861.75
Education,UK,11853.18,2626.01
Technology,Germany,2705.16,1073.26
Healthcare,Canada,21053.23,8118.15
Healthcare,China,15170.46,3305.28
Finance,USA,40639.91,13018.04
Technology,UK,40217.85,14115.1
Education,France,23394.17,6841.69
Technology,China,30719.1,13235.98
Technology,Canada,30608.72,13258.09
Healthcare,India,41530.75,18283.51
Manufacturing,Brazil,21825.12,9196.44
Education,Australia,14496.89,4279.97
Technology,USA,13986.71,3532.7
Finance,UK,27273.42,11797.13
Healthcare,France,23008.26,6812.3
Manufacturing,UK,22565.92,4480.43
Manufacturing,Brazil,5465.73,1655.77
Healthcare,Germany,36211.58,5675.8
Technology,USA,11473.1,4321.36
Healthcare,Germany,10650.73,2496.2
Manufacturing,France,21225.16,4335.53
Manufacturing,Canada,12161.14,5869.01
Finance,USA,29609.06,12161.99
Finance,USA,19201.7,7965.4
